card_no,bill_cyc,pos_dt,cst_id,open_dt,exp_dt,cr_lmt_amt,prev_cr_lmt_amt
1234000000013989,20,2017-02-23 00:00:00,1000011109,2015-06-18 00:00:00,0620,51000.00,0.00
1234000000007985,25,2017-02-23 00:00:00,1000005972,2011-06-26 00:00:00,0621,40000.00,0.00
1234000000026584,10,2017-02-23 00:00:00,1000012407,2015-07-10 00:00:00,0720,103000.00,0.00
1234000000028059,17,2017-02-23 00:00:00,1000011290,2015-01-13 00:00:00,0120,30000.00,0.00
1234000000026267,20,2017-02-23 00:00:00,1000011358,2015-01-28 00:00:00,0120,50000.00,0.00
1234000000027553,5,2017-02-23 00:00:00,1000002177,2006-09-15 00:00:00,0921,40000.00,48000.00
1234000000008984,20,2017-02-23 00:00:00,1000013541,2016-01-19 00:00:00,0119,88000.00,238000.00
1234000000006377,10,2017-02-23 00:00:00,1000003602,2009-09-21 00:00:00,0919,78000.00,0.00
1234000000023866,20,2017-02-23 00:00:00,1000009144,2014-01-27 00:00:00,0119,31000.00,0.00
1234000000012348,20,2017-02-23 00:00:00,1000013436,2015-12-24 00:00:00,1220,70000.00,0.00
1234000000026879,25,2017-02-23 00:00:00,1000005677,2011-05-04 00:00:00,0521,60000.00,100000.00
1234000000002862,20,2017-02-23 00:00:00,1000000488,2010-08-18 00:00:00,0820,25000.00,41000.00
1234000000010484,20,2017-02-23 00:00:00,1000007279,2012-05-25 00:00:00,0517,56000.00,45000.00
1234000000027429,25,2017-02-23 00:00:00,1000004901,2010-11-02 00:00:00,1120,215000.00,265000.00
1234000000021474,20,2017-02-23 00:00:00,1000008214,2015-05-26 00:00:00,0520,30000.00,0.00
1234000000021189,5,2017-02-23 00:00:00,1000001266,2006-10-24 00:00:00,1021,60000.00,0.00
1234000000002927,5,2017-02-23 00:00:00,1000008201,2016-05-10 00:00:00,0521,500000.00,0.00
1234000000022364,20,2017-02-23 00:00:00,1000013668,2016-02-18 00:00:00,0221,36000.00,0.00
1234000000025215,10,2017-02-23 00:00:00,1000006102,2014-10-08 00:00:00,1019,78000.00,0.00
1234000000014932,17,2017-02-23 00:00:00,1000013371,2015-12-15 00:00:00,1220,120000.00,0.00
1234000000005010,25,2017-02-23 00:00:00,1000008584,2015-12-23 00:00:00,1220,45000.00,0.00
1234000000008696,10,2017-02-23 00:00:00,1000010000,2014-05-26 00:00:00,0519,30000.00,0.00
1234000000017006,25,2017-02-23 00:00:00,1000004149,2010-05-04 00:00:00,0520,80000.00,50000.00
1234000000001466,20,2017-02-23 00:00:00,1000001738,2005-09-26 00:00:00,1020,110000.00,55000.00
1234000000011553,20,2017-02-23 00:00:00,1000009172,2014-01-30 00:00:00,0119,90000.00,0.00
1234000000002522,17,2017-02-23 00:00:00,1000005234,2016-01-08 00:00:00,0121,300000.00,30000.00
1234000000010479,10,2017-02-23 00:00:00,1000009720,2014-04-17 00:00:00,0419,60000.00,41000.00
1234000000003689,17,2017-02-23 00:00:00,1000011538,2015-03-02 00:00:00,0320,30000.00,0.00
1234000000026410,10,2017-02-23 00:00:00,1000000502,2009-07-08 00:00:00,0719,262000.00,0.00
1234000000025413,5,2017-02-23 00:00:00,1000000845,2016-03-09 00:00:00,0321,166000.00,0.00
1234000000005443,17,2017-02-23 00:00:00,1000010427,2014-07-24 00:00:00,0719,60000.00,120000.00
1234000000008685,25,2017-02-23 00:00:00,1000000426,2006-01-12 00:00:00,0121,20000.00,25000.00
1234000000027702,25,2017-02-23 00:00:00,1000002564,2009-11-22 00:00:00,1119,109000.00,109000.00
1234000000011100,25,2017-02-23 00:00:00,1000002863,2011-02-04 00:00:00,0221,130000.00,180000.00
1234000000027783,25,2017-02-23 00:00:00,1000005770,2011-05-25 00:00:00,0521,80000.00,0.00
1234000000020099,17,2017-02-23 00:00:00,1000003552,2009-09-08 00:00:00,0919,90000.00,155000.00
1234000000012495,17,2017-02-23 00:00:00,1000012358,2015-07-03 00:00:00,0720,40000.00,0.00
1234000000012412,17,2017-02-23 00:00:00,1000003673,2014-11-12 00:00:00,1119,75000.00,0.00
1234000000018831,17,2017-02-23 00:00:00,1000012924,2016-07-12 00:00:00,0719,150000.00,100000.00
1234000000012160,20,2017-02-23 00:00:00,1000013590,2016-01-27 00:00:00,0121,40000.00,0.00
1234000000008276,10,2017-02-23 00:00:00,1000009253,2014-02-12 00:00:00,0219,50000.00,0.00
1234000000025069,17,2017-02-23 00:00:00,1000001174,2010-05-23 00:00:00,0520,100000.00,71000.00
1234000000017750,20,2017-02-23 00:00:00,1000003253,2011-05-18 00:00:00,0521,40000.00,52000.00
1234000000023382,20,2017-02-23 00:00:00,1000012841,2015-09-22 00:00:00,0920,180000.00,281904.00
1234000000025158,10,2017-02-23 00:00:00,1000010649,2014-09-02 00:00:00,0919,44000.00,0.00
1234000000018558,25,2017-02-23 00:00:00,1000007887,2016-05-24 00:00:00,0521,20000.00,0.00
1234000000025564,5,2017-02-23 00:00:00,1000000245,2013-12-23 00:00:00,1219,100000.00,0.00
1234000000007548,20,2017-02-23 00:00:00,1000002494,2009-11-22 00:00:00,1119,91000.00,91000.00
1234000000020047,17,2017-02-23 00:00:00,1000013640,2016-02-08 00:00:00,0221,300000.00,0.00
1234000000003348,17,2017-02-23 00:00:00,1000012147,2015-06-02 00:00:00,0620,29000.00,33000.00
1234000000012300,17,2017-02-23 00:00:00,1000001071,2009-06-10 00:00:00,0619,117000.00,0.00
1234000000001184,25,2017-02-23 00:00:00,1000000511,2011-08-18 00:00:00,0821,230000.00,0.00
1234000000012321,17,2017-02-23 00:00:00,1000013372,2015-12-15 00:00:00,1220,147000.00,287000.00
1234000000002633,25,2017-02-23 00:00:00,1000002682,2015-08-14 00:00:00,0820,100000.00,0.00
1234000000018224,25,2017-02-23 00:00:00,1000004861,2010-10-28 00:00:00,1020,128000.00,148000.00
1234000000026925,20,2017-02-23 00:00:00,1000012263,2015-06-19 00:00:00,0620,210000.00,0.00
1234000000016961,20,2017-02-23 00:00:00,1000003293,2016-04-21 00:00:00,0421,600000.00,0.00
1234000000000014,25,2017-02-23 00:00:00,1000004933,2015-05-07 00:00:00,0520,165000.00,172442.00
1234000000007740,25,2017-02-23 00:00:00,1000005785,2011-05-26 00:00:00,0521,100000.00,50000.00
1234000000006374,10,2017-02-23 00:00:00,1000009974,2014-05-22 00:00:00,0519,18000.00,75000.00
1234000000025740,17,2017-02-23 00:00:00,1000012761,2016-05-04 00:00:00,0521,200000.00,0.00
1234000000019220,17,2017-02-23 00:00:00,1000010532,2014-08-13 00:00:00,0819,32000.00,70398.00
1234000000024916,5,2017-02-23 00:00:00,1000005099,2010-12-13 00:00:00,1220,240000.00,370000.00
1234000000020879,5,2017-02-23 00:00:00,1000005473,2015-03-23 00:00:00,0320,200000.00,0.00
1234000000005485,17,2017-02-23 00:00:00,1000010708,2014-09-12 00:00:00,0919,118000.00,141600.00
1234000000005989,5,2017-02-23 00:00:00,1000006509,2012-01-23 00:00:00,0122,10000.00,20000.00
1234000000027352,25,2017-02-23 00:00:00,1000005079,2015-09-09 00:00:00,0920,428000.00,0.00
1234000000004593,17,2017-02-23 00:00:00,1000010202,2014-06-19 00:00:00,0619,50000.00,0.00
1234000000026504,25,2017-02-23 00:00:00,1000007305,2014-09-29 00:00:00,0919,53000.00,0.00
1234000000013040,17,2017-02-23 00:00:00,1000007650,2015-08-14 00:00:00,0820,35000.00,0.00
1234000000011101,20,2017-02-23 00:00:00,1000003364,2014-07-15 00:00:00,0719,100000.00,0.00
1234000000014867,20,2017-02-23 00:00:00,1000013011,2015-10-18 00:00:00,1020,50000.00,0.00
1234000000007793,5,2017-02-23 00:00:00,1000003989,2010-03-08 00:00:00,0320,40000.00,0.00
1234000000003237,20,2017-02-23 00:00:00,1000011768,2015-03-31 00:00:00,0320,21000.00,27000.00
1234000000010368,25,2017-02-23 00:00:00,1000004850,2015-04-20 00:00:00,0420,55000.00,0.00
1234000000002951,17,2017-02-23 00:00:00,1000012347,2015-07-02 00:00:00,0720,30000.00,0.00
1234000000016870,20,2017-02-23 00:00:00,1000011342,2015-01-23 00:00:00,0120,40000.00,0.00
1234000000016479,17,2017-02-23 00:00:00,1000001041,2015-08-10 00:00:00,0820,120000.00,144000.00
1234000000000395,20,2017-02-23 00:00:00,1000012868,2015-09-25 00:00:00,0920,26000.00,0.00
1234000000020878,10,2017-02-23 00:00:00,1000009605,2014-03-31 00:00:00,0319,40000.00,0.00
1234000000012068,20,2017-02-23 00:00:00,1000004206,2010-05-25 00:00:00,0520,80000.00,104000.00
1234000000001876,25,2017-02-23 00:00:00,1000005866,2011-06-09 00:00:00,0621,108000.00,0.00
1234000000024451,10,2017-02-23 00:00:00,1000003266,2009-05-06 00:00:00,0519,78000.00,0.00
1234000000014711,20,2017-02-23 00:00:00,1000000498,2002-12-13 00:00:00,1221,84000.00,134000.00
1234000000017814,10,2017-02-23 00:00:00,1000010844,2014-10-08 00:00:00,1019,100000.00,0.00
1234000000000758,20,2017-02-23 00:00:00,1000009023,2014-01-06 00:00:00,0119,39000.00,0.00
1234000000025206,17,2017-02-23 00:00:00,1000011823,2015-04-10 00:00:00,0420,169045.00,185553.00
1234000000023606,20,2017-02-23 00:00:00,1000011515,2015-02-27 00:00:00,0220,500000.00,0.00
1234000000013270,25,2017-02-23 00:00:00,1000003372,2015-02-13 00:00:00,0220,293000.00,0.00
1234000000027156,17,2017-02-23 00:00:00,1000006359,2011-09-20 00:00:00,0921,47000.00,28000.00
1234000000009764,20,2017-02-23 00:00:00,1000007140,2012-04-23 00:00:00,0417,100000.00,120000.00
1234000000018116,5,2017-02-23 00:00:00,1000001716,2010-05-23 00:00:00,0520,100000.00,200000.00
1234000000003686,10,2017-02-23 00:00:00,1000009841,2014-05-06 00:00:00,0519,240000.00,0.00
1234000000016419,20,2017-02-23 00:00:00,1000011651,2015-03-17 00:00:00,0320,34000.00,99000.00
1234000000025659,17,2017-02-23 00:00:00,1000009533,2014-03-22 00:00:00,0319,50000.00,126000.00
1234000000020081,5,2017-02-23 00:00:00,1000002802,2015-03-16 00:00:00,0320,50000.00,150000.00
1234000000008416,5,2017-02-23 00:00:00,1000002981,2016-01-21 00:00:00,0121,400000.00,0.00
1234000000024603,17,2017-02-23 00:00:00,1000011778,2015-04-02 00:00:00,0420,30000.00,40000.00
1234000000010735,17,2017-02-23 00:00:00,1000013300,2015-12-01 00:00:00,1220,100000.00,0.00
1234000000009560,20,2017-02-23 00:00:00,1000012254,2015-06-18 00:00:00,0620,200000.00,0.00
1234000000001204,20,2017-02-23 00:00:00,1000011207,2014-12-18 00:00:00,1219,44000.00,52800.00
1234000000018454,20,2017-02-23 00:00:00,1000005012,2014-01-31 00:00:00,0119,80000.00,0.00
1234000000013086,20,2017-02-23 00:00:00,1000004508,2010-08-17 00:00:00,0820,135000.00,0.00
1234000000000053,17,2017-02-23 00:00:00,1000010354,2014-07-15 00:00:00,0719,107000.00,128400.00
1234000000004992,17,2017-02-23 00:00:00,1000001407,2015-07-22 00:00:00,0720,100000.00,0.00
1234000000014800,20,2017-02-23 00:00:00,1000000638,2007-05-20 00:00:00,0517,242000.00,292000.00
1234000000006485,25,2017-02-23 00:00:00,1000000260,2009-11-22 00:00:00,1119,104000.00,0.00
1234000000013131,17,2017-02-23 00:00:00,1000010901,2014-10-15 00:00:00,1019,127000.00,0.00
1234000000011187,20,2017-02-23 00:00:00,1000007404,2012-06-25 00:00:00,0617,200000.00,0.00
1234000000023838,17,2017-02-23 00:00:00,1000011046,2014-11-13 00:00:00,1119,153000.00,0.00
1234000000027949,5,2017-02-23 00:00:00,1000007503,2012-07-12 00:00:00,0717,50000.00,35000.00
1234000000018069,25,2017-02-23 00:00:00,1000008112,2015-06-15 00:00:00,0620,60000.00,0.00
1234000000000133,10,2017-02-23 00:00:00,1000010837,2014-10-07 00:00:00,1019,100000.00,0.00
1234000000004148,17,2017-02-23 00:00:00,1000010249,2014-06-26 00:00:00,0619,39000.00,0.00
1234000000000478,17,2017-02-23 00:00:00,1000004997,2010-11-18 00:00:00,1120,383000.00,497900.00
1234000000021073,20,2017-02-23 00:00:00,1000008001,2015-06-04 00:00:00,0620,38000.00,42500.00
1234000000006066,25,2017-02-23 00:00:00,1000001795,2009-09-14 00:00:00,0919,102000.00,50000.00
1234000000019009,5,2017-02-23 00:00:00,1000001381,2015-03-25 00:00:00,0320,220000.00,0.00
1234000000017506,20,2017-02-23 00:00:00,1000004028,2010-03-23 00:00:00,0320,35000.00,0.00
1234000000002609,17,2017-02-23 00:00:00,1000011933,2015-05-02 00:00:00,0520,100000.00,120000.00
1234000000008274,5,2017-02-23 00:00:00,1000000702,2009-11-22 00:00:00,1119,124000.00,80000.00
1234000000019117,20,2017-02-23 00:00:00,1000007266,2012-05-23 00:00:00,0517,209000.00,0.00
1234000000007300,17,2017-02-23 00:00:00,1000010185,2014-09-16 00:00:00,0919,120000.00,0.00
1234000000027115,25,2017-02-23 00:00:00,1000002768,2016-02-26 00:00:00,0221,100000.00,0.00
1234000000001112,17,2017-02-23 00:00:00,1000005260,2011-01-20 00:00:00,0121,80000.00,0.00
1234000000008712,20,2017-02-23 00:00:00,1000009012,2014-01-03 00:00:00,0119,146000.00,0.00
1234000000000724,20,2017-02-23 00:00:00,1000005747,2014-02-13 00:00:00,0219,300000.00,0.00
1234000000015475,17,2017-02-23 00:00:00,1000003335,2016-02-12 00:00:00,0221,160000.00,0.00
1234000000006990,10,2017-02-23 00:00:00,1000010286,2014-07-02 00:00:00,0719,327000.00,0.00
1234000000009917,5,2017-02-23 00:00:00,1000000912,2014-03-21 00:00:00,0319,15000.00,30000.00
1234000000003617,20,2017-02-23 00:00:00,1000012686,2015-08-27 00:00:00,0820,100000.00,691382.00
1234000000003969,10,2017-02-23 00:00:00,1000010578,2014-12-03 00:00:00,1219,44000.00,0.00
1234000000017431,20,2017-02-23 00:00:00,1000005780,2011-05-25 00:00:00,0521,72000.00,0.00
1234000000011150,5,2017-02-23 00:00:00,1000007812,2014-12-03 00:00:00,1219,250000.00,0.00
1234000000013515,20,2017-02-23 00:00:00,1000009159,2014-01-28 00:00:00,0119,0.00,0.00
1234000000024188,25,2017-02-23 00:00:00,1000003892,2010-01-28 00:00:00,0120,313000.00,413000.00
1234000000024568,25,2017-02-23 00:00:00,1000004239,2010-06-03 00:00:00,0620,133000.00,0.00
1234000000026365,20,2017-02-23 00:00:00,1000013456,2015-12-28 00:00:00,1220,100000.00,0.00
1234000000021241,17,2017-02-23 00:00:00,1000013108,2015-11-03 00:00:00,1120,55000.00,0.00
1234000000017231,5,2017-02-23 00:00:00,1000002144,2006-08-21 00:00:00,0821,40000.00,50000.00
1234000000009099,10,2017-02-23 00:00:00,1000012177,2015-06-07 00:00:00,0620,78000.00,93600.00
1234000000001744,20,2017-02-23 00:00:00,1000012291,2015-06-23 00:00:00,0620,30000.00,50000.00
1234000000002062,20,2017-02-23 00:00:00,1000009784,2014-04-25 00:00:00,0419,60000.00,0.00
1234000000004644,20,2017-02-23 00:00:00,1000013833,2016-05-27 00:00:00,0519,30000.00,0.00
1234000000007303,10,2017-02-23 00:00:00,1000009273,2014-04-11 00:00:00,0417,46000.00,0.00
1234000000027793,17,2017-02-23 00:00:00,1000012580,2015-08-10 00:00:00,0820,0.00,0.00
1234000000006213,20,2017-02-23 00:00:00,1000012641,2015-08-20 00:00:00,0820,200000.00,0.00
1234000000024863,17,2017-02-23 00:00:00,1000004816,2011-05-18 00:00:00,0521,150000.00,75000.00
1234000000002308,20,2017-02-23 00:00:00,1000006576,2014-07-03 00:00:00,0719,43000.00,51600.00
1234000000009152,17,2017-02-23 00:00:00,1000010848,2014-10-08 00:00:00,1019,18000.00,68000.00
1234000000017988,5,2017-02-23 00:00:00,1000008772,2014-11-24 00:00:00,1119,25000.00,0.00
1234000000011728,5,2017-02-23 00:00:00,1000004185,2015-04-23 00:00:00,0420,100000.00,0.00
1234000000018622,10,2017-02-23 00:00:00,1000009635,2014-04-04 00:00:00,0419,200000.00,100000.00
1234000000021514,10,2017-02-23 00:00:00,1000009555,2014-03-25 00:00:00,0319,20000.00,28000.00
1234000000019484,25,2017-02-23 00:00:00,1000003299,2009-05-26 00:00:00,0519,70000.00,84000.00
1234000000010041,5,2017-02-23 00:00:00,1000006729,2015-03-12 00:00:00,0320,250000.00,413000.00
1234000000011029,20,2017-02-23 00:00:00,1000012883,2015-09-28 00:00:00,0920,112000.00,0.00
1234000000026590,10,2017-02-23 00:00:00,1000010583,2014-08-21 00:00:00,0819,136000.00,163200.00
1234000000011790,20,2017-02-23 00:00:00,1000006673,2014-11-10 00:00:00,1119,36000.00,0.00
1234000000012975,17,2017-02-23 00:00:00,1000002103,2006-07-21 00:00:00,0721,30000.00,36000.00
1234000000005697,20,2017-02-23 00:00:00,1000011317,2015-01-19 00:00:00,0120,33000.00,0.00
1234000000020570,10,2017-02-23 00:00:00,1000009574,2014-03-27 00:00:00,0319,89000.00,0.00
1234000000011830,20,2017-02-23 00:00:00,1000005957,2014-08-27 00:00:00,0819,94000.00,0.00
1234000000002648,10,2017-02-23 00:00:00,1000010797,2014-10-02 00:00:00,1019,188000.00,0.00
1234000000011990,17,2017-02-23 00:00:00,1000012975,2015-10-14 00:00:00,1020,180000.00,0.00
1234000000024642,20,2017-02-23 00:00:00,1000012453,2015-07-17 00:00:00,0720,90000.00,0.00
1234000000021248,25,2017-02-23 00:00:00,1000003442,2009-08-01 00:00:00,0819,160000.00,80000.00
1234000000010970,20,2017-02-23 00:00:00,1000012110,2015-05-26 00:00:00,0520,30000.00,0.00
1234000000003040,5,2017-02-23 00:00:00,1000002619,2010-05-23 00:00:00,0520,280000.00,200000.00
1234000000012196,17,2017-02-23 00:00:00,1000006655,2014-03-19 00:00:00,0319,0.00,113000.00
1234000000025676,20,2017-02-23 00:00:00,1000009130,2014-01-23 00:00:00,0119,40000.00,32000.00
1234000000001402,17,2017-02-23 00:00:00,1000001229,2010-02-27 00:00:00,0219,200000.00,95000.00
1234000000021805,25,2017-02-23 00:00:00,1000003638,2009-10-02 00:00:00,1019,145000.00,225000.00
1234000000006643,20,2017-02-23 00:00:00,1000012103,2015-05-26 00:00:00,0520,210000.00,240000.00
1234000000011141,20,2017-02-23 00:00:00,1000003532,2011-02-22 00:00:00,0221,60000.00,0.00
1234000000001739,10,2017-02-23 00:00:00,1000002955,2015-06-10 00:00:00,0620,140000.00,0.00
1234000000003199,10,2017-02-23 00:00:00,1000009827,2014-05-02 00:00:00,0519,207000.00,0.00
1234000000022786,10,2017-02-23 00:00:00,1000008931,2015-07-31 00:00:00,0720,94000.00,0.00
1234000000015190,20,2017-02-23 00:00:00,1000005271,2014-12-26 00:00:00,1219,200000.00,0.00
1234000000015608,10,2017-02-23 00:00:00,1000010132,2014-06-11 00:00:00,0619,30000.00,36000.00
1234000000006929,5,2017-02-23 00:00:00,1000004589,2010-09-07 00:00:00,0920,300000.00,150000.00
1234000000013566,5,2017-02-23 00:00:00,1000008348,2015-06-30 00:00:00,0620,150000.00,0.00
1234000000021563,25,2017-02-23 00:00:00,1000004888,2014-09-04 00:00:00,0919,50000.00,0.00
1234000000016834,25,2017-02-23 00:00:00,1000006275,2011-08-29 00:00:00,0821,50000.00,65000.00
1234000000011815,17,2017-02-23 00:00:00,1000012402,2015-07-10 00:00:00,0720,50000.00,0.00
1234000000000266,25,2017-02-23 00:00:00,1000008162,2015-03-16 00:00:00,0320,37000.00,0.00
1234000000000568,25,2017-02-23 00:00:00,1000004453,2011-02-10 00:00:00,0221,400000.00,0.00
1234000000027772,20,2017-02-23 00:00:00,1000013098,2016-03-04 00:00:00,0321,80000.00,0.00
1234000000014615,10,2017-02-23 00:00:00,1000010360,2014-07-15 00:00:00,0719,160000.00,80000.00
1234000000000983,17,2017-02-23 00:00:00,1000012770,2015-09-10 00:00:00,0920,60000.00,0.00
1234000000022968,20,2017-02-23 00:00:00,1000000026,2014-03-14 00:00:00,0319,57000.00,37000.00
1234000000001975,17,2017-02-23 00:00:00,1000001350,2003-05-28 00:00:00,0517,44000.00,30000.00
1234000000001350,5,2017-02-23 00:00:00,1000001621,2010-07-09 00:00:00,0720,70000.00,0.00
1234000000000807,17,2017-02-23 00:00:00,1000006981,2012-03-19 00:00:00,0322,42000.00,21000.00
1234000000013806,17,2017-02-23 00:00:00,1000001319,2006-12-17 00:00:00,1221,287000.00,287000.00
1234000000018532,20,2017-02-23 00:00:00,1000007385,2012-06-21 00:00:00,0617,500000.00,530000.00
1234000000026337,10,2017-02-23 00:00:00,1000009921,2014-05-16 00:00:00,0519,44000.00,0.00
1234000000026126,17,2017-02-23 00:00:00,1000009508,2014-03-20 00:00:00,0319,30000.00,0.00
1234000000006543,10,2017-02-23 00:00:00,1000009829,2014-05-02 00:00:00,0519,0.00,0.00
1234000000010832,5,2017-02-23 00:00:00,1000003573,2011-04-24 00:00:00,0421,90000.00,240000.00
1234000000010489,5,2017-02-23 00:00:00,1000002389,2016-03-17 00:00:00,0321,130000.00,156000.00
1234000000009011,20,2017-02-23 00:00:00,1000012510,2015-07-28 00:00:00,0720,50000.00,70000.00
1234000000009646,25,2017-02-23 00:00:00,1000004701,2010-09-28 00:00:00,0920,68000.00,60000.00
1234000000013526,20,2017-02-23 00:00:00,1000010921,2014-10-17 00:00:00,1019,64000.00,83200.00
1234000000007730,5,2017-02-23 00:00:00,1000004041,2014-01-27 00:00:00,0119,70000.00,0.00
1234000000003223,25,2017-02-23 00:00:00,1000008649,2015-06-18 00:00:00,0620,120000.00,60000.00
1234000000006664,25,2017-02-23 00:00:00,1000007964,2015-04-16 00:00:00,0420,200000.00,0.00
1234000000013852,20,2017-02-23 00:00:00,1000010561,2014-08-18 00:00:00,0819,160000.00,0.00
1234000000021139,25,2017-02-23 00:00:00,1000007460,2014-10-09 00:00:00,1019,40000.00,0.00
1234000000014172,20,2017-02-23 00:00:00,1000011266,2014-12-30 00:00:00,1219,88000.00,0.00
1234000000000914,20,2017-02-23 00:00:00,1000001653,2004-12-24 00:00:00,1221,38000.00,30000.00
1234000000015787,20,2017-02-23 00:00:00,1000013669,2016-02-19 00:00:00,0221,100000.00,0.00
1234000000020287,5,2017-02-23 00:00:00,1000006339,2011-09-29 00:00:00,0921,60000.00,0.00
1234000000017161,17,2017-02-23 00:00:00,1000001091,2002-04-25 00:00:00,0421,30000.00,36000.00
1234000000004488,17,2017-02-23 00:00:00,1000004781,2010-10-14 00:00:00,1020,139000.00,70000.00
1234000000003103,5,2017-02-23 00:00:00,1000006464,2011-10-13 00:00:00,1021,150000.00,80000.00
1234000000027734,10,2017-02-23 00:00:00,1000010771,2014-09-26 00:00:00,0919,29000.00,0.00
1234000000017275,17,2017-02-23 00:00:00,1000012159,2015-06-03 00:00:00,0620,37000.00,0.00
1234000000008333,5,2017-02-23 00:00:00,1000001267,2014-03-22 00:00:00,0319,80000.00,0.00
1234000000003517,20,2017-02-23 00:00:00,1000002761,2013-11-12 00:00:00,1119,40000.00,80000.00
1234000000003484,17,2017-02-23 00:00:00,1000008961,2016-05-26 00:00:00,0519,240000.00,540000.00
1234000000009636,5,2017-02-23 00:00:00,1000001699,2010-02-05 00:00:00,0220,0.00,0.00
1234000000020778,25,2017-02-23 00:00:00,1000000137,2016-02-03 00:00:00,0219,284000.00,0.00
1234000000004477,10,2017-02-23 00:00:00,1000009642,2014-04-04 00:00:00,0419,59000.00,70800.00
1234000000025883,20,2017-02-23 00:00:00,1000009319,2014-02-24 00:00:00,0219,110000.00,130000.00
1234000000004778,17,2017-02-23 00:00:00,1000013163,2015-11-11 00:00:00,1120,150000.00,650000.00
1234000000010924,5,2017-02-23 00:00:00,1000001959,2005-05-24 00:00:00,0517,40000.00,0.00
1234000000002068,10,2017-02-23 00:00:00,1000010226,2014-07-02 00:00:00,0719,60000.00,30000.00
1234000000013293,17,2017-02-23 00:00:00,1000011393,2015-02-03 00:00:00,0220,35000.00,55000.00
1234000000015480,20,2017-02-23 00:00:00,1000011247,2014-12-25 00:00:00,1219,43000.00,0.00
1234000000010843,25,2017-02-23 00:00:00,1000005308,2011-02-03 00:00:00,0220,400000.00,600000.00
1234000000014627,17,2017-02-23 00:00:00,1000013615,2016-02-02 00:00:00,0221,57000.00,0.00
1234000000023001,20,2017-02-23 00:00:00,1000012446,2015-07-17 00:00:00,0720,41000.00,0.00
1234000000027087,17,2017-02-23 00:00:00,1000012581,2015-08-10 00:00:00,0820,63000.00,83000.00
1234000000015437,17,2017-02-23 00:00:00,1000011946,2015-05-07 00:00:00,0520,85000.00,115000.00
1234000000008898,20,2017-02-23 00:00:00,1000013038,2015-10-21 00:00:00,1020,28000.00,0.00
1234000000013102,17,2017-02-23 00:00:00,1000004973,2010-11-12 00:00:00,0617,99000.00,0.00
1234000000000524,20,2017-02-23 00:00:00,1000013741,2016-03-16 00:00:00,0321,45000.00,0.00
1234000000001765,20,2017-02-23 00:00:00,1000009141,2014-01-27 00:00:00,0119,120000.00,125000.00
1234000000024195,10,2017-02-23 00:00:00,1000009847,2015-09-08 00:00:00,0920,48000.00,0.00
1234000000027754,17,2017-02-23 00:00:00,1000006937,2012-03-09 00:00:00,0319,54000.00,0.00
1234000000025488,20,2017-02-23 00:00:00,1000003027,2008-11-24 00:00:00,1019,300000.00,800000.00
1234000000001352,17,2017-02-23 00:00:00,1000013608,2016-02-01 00:00:00,0219,200000.00,210000.00
1234000000027554,10,2017-02-23 00:00:00,1000010111,2014-07-26 00:00:00,0719,215000.00,0.00
1234000000028143,17,2017-02-23 00:00:00,1000007220,2012-05-10 00:00:00,0517,162000.00,120000.00
1234000000008143,17,2017-02-23 00:00:00,1000013106,2016-04-12 00:00:00,0421,26000.00,0.00
1234000000009575,25,2017-02-23 00:00:00,1000008025,2014-12-22 00:00:00,1219,200000.00,0.00
1234000000004267,20,2017-02-23 00:00:00,1000009006,2014-01-02 00:00:00,0120,71000.00,0.00
1234000000005727,25,2017-02-23 00:00:00,1000009988,2014-05-25 00:00:00,0519,286000.00,200000.00
1234000000020448,25,2017-02-23 00:00:00,1000004707,2010-09-29 00:00:00,0919,40000.00,40000.00
1234000000011739,20,2017-02-23 00:00:00,1000003283,2009-05-14 00:00:00,0519,147000.00,50000.00
1234000000004814,25,2017-02-23 00:00:00,1000002331,2013-06-27 00:00:00,0619,344000.00,0.00
1234000000016928,25,2017-02-23 00:00:00,1000007033,2015-03-30 00:00:00,0320,160000.00,0.00
1234000000013518,5,2017-02-23 00:00:00,1000006947,2012-03-12 00:00:00,0322,30000.00,0.00
1234000000027185,10,2017-02-23 00:00:00,1000009652,2014-04-21 00:00:00,0419,76000.00,0.00
1234000000020722,10,2017-02-23 00:00:00,1000010517,2014-08-08 00:00:00,0819,49000.00,0.00
1234000000000328,20,2017-02-23 00:00:00,1000000470,2015-10-29 00:00:00,1020,110000.00,0.00
1234000000008657,5,2017-02-23 00:00:00,1000006024,2011-07-07 00:00:00,0719,80000.00,100000.00
1234000000009987,20,2017-02-23 00:00:00,1000010347,2014-07-14 00:00:00,0719,40000.00,0.00
1234000000026334,20,2017-02-23 00:00:00,1000013413,2015-12-21 00:00:00,1220,20000.00,0.00
1234000000007540,5,2017-02-23 00:00:00,1000002948,2009-10-22 00:00:00,1019,144000.00,172000.00
1234000000006658,20,2017-02-23 00:00:00,1000006141,2011-07-27 00:00:00,0721,60000.00,30000.00
1234000000017350,17,2017-02-23 00:00:00,1000001130,2014-03-17 00:00:00,0319,200000.00,0.00
1234000000024790,17,2017-02-23 00:00:00,1000001136,2004-07-16 00:00:00,0421,30000.00,40000.00
1234000000002958,17,2017-02-23 00:00:00,1000012908,2015-10-01 00:00:00,1020,30000.00,0.00
1234000000019699,5,2017-02-23 00:00:00,1000011940,2015-12-11 00:00:00,1220,70000.00,0.00
